8.9069 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'Study_word': 'phone', 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
8.9183 	EXP 	StudyText: autoDraw = False
8.9183 	EXP 	Studyslider: autoDraw = False
8.9183 	EXP 	StudyText: height = 0.05
8.9183 	EXP 	StudyText: height = 0.05
8.9183 	EXP 	StudyText: height = 0.05
8.9183 	EXP 	StudyText: text = 'phone'
8.9183 	EXP 	Studyslider: markerPos = None
8.9183 	EXP 	Studyslider: markerPos = None
8.9183 	EXP 	StudyText: autoDraw = True
8.9183 	EXP 	Studyslider: autoDraw = True
9.5653 	DATA 	Mouse: Left button down, pos=(629,227)
9.5791 	EXP 	Studyslider: markerPos = 2.18705035971223
9.5871 	EXP 	Studyslider: markerPos = 2.18705035971223
9.5952 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6026 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6125 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6199 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6286 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6359 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6455 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6529 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6621 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6694 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6790 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6863 	EXP 	Studyslider: markerPos = 2.18705035971223
9.6956 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7030 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7122 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7195 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7290 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7364 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7455 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7527 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7624 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7653 	DATA 	Mouse:  Left button up, pos=(629,227)
9.7701 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7787 	EXP 	Studyslider: markerPos = 2.18705035971223
9.7791 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'Study_word': 'Case', 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
9.7875 	EXP 	StudyText: autoDraw = False
9.7875 	EXP 	Studyslider: autoDraw = False
9.7875 	EXP 	StudyText: height = 0.05
9.7875 	EXP 	StudyText: height = 0.05
9.7875 	EXP 	StudyText: height = 0.05
9.7875 	EXP 	StudyText: text = 'Case'
9.7875 	EXP 	Studyslider: markerPos = None
9.7875 	EXP 	Studyslider: markerPos = None
9.7875 	EXP 	StudyText: autoDraw = True
9.7875 	EXP 	Studyslider: autoDraw = True
10.0321 	DATA 	Mouse: Left button down, pos=(273,233)
10.0459 	EXP 	Studyslider: markerPos = 0.906474820143885
10.0535 	EXP 	Studyslider: markerPos = 0.906474820143885
10.0619 	EXP 	Studyslider: markerPos = 0.906474820143885
10.0692 	EXP 	Studyslider: markerPos = 0.906474820143885
10.0789 	EXP 	Studyslider: markerPos = 0.906474820143885
10.0863 	EXP 	Studyslider: markerPos = 0.906474820143885
10.0952 	EXP 	Studyslider: markerPos = 0.906474820143885
10.1027 	EXP 	Studyslider: markerPos = 0.906474820143885
